gold_hard,input,llm_soft,llm_hard
C,"FACT: a force acting on an object in the opposite direction that the object is moving can cause that object 's speed to decrease in a forward motion
Q: A car slowed down because of
A: bad brakes
B: the engine size
C: the wind
D: the steering wheel","[{' A': -7.5774245e-05, ' C': -9.58541, ' B': -12.507636, ' D': -12.620559, ' E': -17.473623}]", A
D,"FACT: the Earth being tilted on its axis causes ones side of the Earth to receive less energy from the Sun than the other side
Q: The slight angle of the axis of the human planet is responsible for the energy allotment that is received by what?
A: polar areas
B: mars continents
C: free countries
D: all countries","[{' A': -1.7400124e-06, ' C': -13.55388, ' D': -14.631472, ' B': -17.067047, ' E': -17.200844}]", A
A,"FACT: as temperature during the day increases , the temperature in an environment will increase
Q: As the hours tick passed noon and the day warms, the cottage living room will
A: match the outdoors
B: chill down
C: be cool
D: lower temperature","[{' A': -3.051303e-06, ' D': -13.362445, ' B': -13.873735, ' C': -14.436976, ' E': -17.23183}]", A
A,"FACT: squirrels eat edible plants
Q: What would a squirrel like for nutrition?
A: safe plants
B: insects
C: worms
D: poisonous plants","[{' A': -0.043368172, ' B': -3.1596704, ' C': -13.981456, ' D': -14.117769, ' E': -17.275393}]", A
A,"FACT: an island is formed by lava cooling on the ocean floor over time
Q: A new island springs up out of the ocean after only a couple of years of
A: underwater buildup
B: animal testing
C: volcanic movies
D: millionaire ideas","[{' A': -0.00031346135, ' D': -8.820366, ' C': -8.959184, ' B': -10.200638, ' E': -17.895508}]", A
A,"FACT: as the amount of rain increases in an environment , available sunlight will decrease in that environment
Q: as rainfall increases in an area, electricity will be less and less available for
A: solar panels
B: energy
C: coal power plants
D: wind turbines","[{' A': -0.097242735, ' B': -2.5782301, ' D': -4.123389, ' C': -7.476858, ' E': -14.49645}]", A
A,"FACT: a greenhouse is used to protect plants by keeping them warm
Q: Succulents will die during winter months in canada without the aide of a
A: glass structure
B: firehouse
C: smokehouse
D: bonfire","[{' A': -4.361666e-06, ' D': -12.76859, ' C': -14.036213, ' E': -14.574328, ' B': -15.470637}]", A
A,"FACT: erosion causes a river to become deeper and wider
Q: How does erosion impact a river?
A: enlargening
B: warming
C: heightening
D: shrinking","[{' A': -7.529741e-05, ' D': -9.522398, ' E': -13.39237, ' C': -14.329688, ' B': -16.790655}]", A
A,"FACT: iron is always magnetic
Q: There are metals which will always point north such as
A: Fe
B: nickel
C: gold
D: silver","[{' A': 0.0, ' B': -18.153595, ' D': -18.982834, ' E': -19.16126, ' C': -20.152641}]", A
A,"FACT: warm-weather organisms live in warm climates
Q: Bananas, pineapples, and coconuts are from places that are
A: warm
B: islands
C: wet
D: far away","[{' A': -0.00020727927, ' B': -8.4818735, ' C': -16.974037, ' D': -17.335602, ' E': -19.934608}]", A
C,"FACT: offshore oil platforms might cause oil to leak into the water
Q: Oil platforms originating from a number of oceanic placements can be related to an unintentional release of what?
A: oil pumps
B: nuclear fission
C: biological created fuel
D: solar energy","[{' A': -0.009980689, ' D': -4.6456385, ' C': -8.07338, ' B': -11.063943, ' E': -14.785012}]", A
A,"FACT: magnifying glass is used to see small things by making objects appear bigger
Q: A magnifying glass
A: would allow the user to better view the legs on an ant
B: would enhance the smell of a viewed specimen
C: would blur the legs of an ant
D: would enhance the feel of the user","[{' A': -4.036551e-05, ' C': -10.118372, ' B': -16.121866, ' D': -16.516481, ' E': -19.561342}]", A
A,"FACT: as depth increases , pressure will increase
Q: Pressure is quite high in spaces such as
A: the floor of a sea
B: the bottom of a house
C: the bottom of a mountain
D: the bottom of a river","[{' A': -6.827632e-08, ' B': -16.261002, ' D': -16.279419, ' C': -17.886688, ' E': -18.362984}]", A
A,"FACT: stalactites are formed by deposition
Q: The ceiling of the cave grew closer to the ground due to:
A: deposition
B: luck
C: magic
D: wood.","[{' A': 0.0, ' B': -18.466513, ' D': -19.208534, ' C': -20.158356, ' E': -21.91462}]", A
D,"FACT: snow falls during the winter in some environments
Q: In southern Africa we are more likely to see snow in
A: January
B: November
C: March
D: July","[{' A': -2.4390605e-05, ' B': -10.761148, ' C': -12.780282, ' D': -14.730324, ' E': -19.02639}]", A
A,"FACT: if an object undergoes chemical change then that object will have new chemical properties
Q: The creation of gypsum from anhydrite is an example of what?
A: chemical change
B: volcanic activity
C: biological change
D: mechanical change","[{' A': 0.0, ' B': -19.447302, ' C': -19.650724, ' D': -19.789497, ' E': -19.872223}]", A
A,"FACT: an animal 's brain controls that animal
Q: an animal is controlled by a
A: collection of neurons
B: friend
C: weather condition
D: higher power","[{' A': -4.1232483e-06, ' C': -12.679126, ' B': -14.370992, ' D': -14.559101, ' E': -19.068897}]", A
A,"FACT: if an organism dies then the population of that organism will decrease
Q: Death
A: deducts from population total
B: leads to phoenix-like rebirth
C: adds to the population total
D: leads to population growth","[{' A': -5.944078e-05, ' D': -9.816937, ' C': -12.753841, ' B': -13.060119, ' E': -20.6154}]", A
A,"FACT: an earthquake changes Earth 's surface quickly
Q: A quick way to adjust the formation of portions of the crust of the earth is for it to
A: experience trembling
B: make believe
C: fall down
D: fly away","[{' A': -1.022884e-06, ' C': -14.592941, ' B': -14.883842, ' D': -15.714027, ' E': -16.024849}]", A
A,"FACT: thermal conduction is when materials conduct heat through those materials
Q: A piece of pizza is placed within a box and becomes this when something is conducted throughout the box into the food:
A: toasted
B: meaty
C: frozen
D: cool","[{' A': -0.47651848, ' D': -0.9791811, ' C': -5.736795, ' B': -8.450747, ' E': -13.58439}]", A
A,"FACT: a seismometer is used to measure the strength or magnitude of an earthquake
Q: A seismometer will be able to tell how much this was quaking:
A: tree
B: bird
C: shoe
D: bed","[{' A': -0.6150049, ' D': -1.2295908, ' B': -1.8224176, ' C': -5.239318, ' E': -11.391066}]", A
A,"FACT: eye color is an inherited characteristic
Q: The color of what is an inherited characteristic?
A: vision organ
B: wallpaper
C: blood
D: dirt","[{' A': -0.0003290824, ' C': -8.634773, ' D': -8.954026, ' B': -10.821503, ' E': -13.091301}]", A
A,"FACT: if a leaf falls off of a tree then that leaf is dead
Q: If someone hears a crunching sound while walking under a tree, which of these likely happened?
A: dead leaves fell down
B: a mouse ran away
C: a duck started quacking
D: a dog was barking","[{' A': 0.0, ' B': -17.283127, ' C': -18.824453, ' D': -19.20815, ' E': -19.471588}]", A
D,"FACT: some humans live in houses
Q: Some animals build a structure called a house for their own species to live in.  This animal is a
A: rodent
B: reptile
C: carnivore
D: primate","[{' A': -0.10213459, ' D': -2.343643, ' B': -7.4635463, ' C': -7.523887, ' E': -13.758552}]", A
A,"FACT: as the activity of an animal increases , the amount of water in an animal 's body in that environment will decrease
Q: What happens to body water when animal activity rises
A: the water decreases
B: it stays same
C: the water increases
D: the water hardens","[{' A': -5.460492e-07, ' D': -15.333068, ' B': -15.368881, ' C': -15.676704, ' E': -20.440094}]", A
A,"FACT: a plane travels through the atmosphere
Q: A person wanting to pay airfare will ride
A: through clouds
B: on seas
C: across rails
D: on tracks","[{' A': -0.0023108758, ' D': -6.079001, ' C': -11.167448, ' B': -12.558676, ' E': -16.286406}]", A
A,"FACT: the arctic environment is covered in snow
Q: the arctic area is full of
A: white powder
B: ice cold drinks
C: warm water
D: fluffy white dirt","[{' A': -4.277735e-07, ' B': -14.852173, ' C': -16.608109, ' D': -16.630165, ' E': -18.412598}]", A
A,"FACT: a disperser disperses
Q: storms can do what to seeds via high altitudes
A: disperse them
B: plant them
C: destroy them
D: drown them","[{' A': -6.827632e-08, ' B': -16.376266, ' C': -18.045746, ' D': -18.20224, ' E': -19.781563}]", A
B,"FACT: An example of a mixture is clay mixed together
Q: A good mixture would be
A: water and olive oil
B: coffee and almond creamer
C: salt and fresh tacos
D: sugar and frozen milk","[{' A': -0.02760393, ' B': -3.6854942, ' D': -6.1710052, ' C': -9.939118, ' E': -12.372635}]", A
D,"FACT: heavy rains cause flooding
Q: Heavy rains cause flooding which
A: soak fields
B: create dams
C: feed fish
D: ruin crops","[{' A': -0.035222474, ' D': -3.6152241, ' C': -4.8761034, ' B': -9.541463, ' E': -16.769833}]", A
A,"FACT: a force continually acting on an object in the same direction that the object is moving can cause that object 's speed to increase in a forward motion
Q: Additional consistent force on a vehicle moving forward will cause that vehicle to
A: slightly accelerate
B: stop
C: slow down
D: turn","[{' A': 0.0, ' B': -17.251059, ' D': -18.36618, ' C': -18.548025, ' E': -19.44777}]", A
A,"FACT: a desert environment contains very little food
Q: In an arid location, any various lifeforms will have to
A: work harder for nutriment
B: find food quite easily
C: find fast, easy nutriment
D: always eat their fill","[{' A': -0.0029613888, ' B': -5.897995, ' C': -9.121583, ' D': -9.182083, ' E': -16.692453}]", A
A,"FACT: bad weather decreases visibility while driving
Q: Visibility while driving is decreased by bad what?
A: local forecasts
B: roads
C: music
D: trees","[{' A': -0.036564715, ' B': -3.3382, ' C': -7.9387484, ' D': -9.996892, ' E': -13.520864}]", A
A,"FACT: sharp beaks are a kind of adaptation for catching prey
Q: Some birds have scooped beaks, but others have sharp beaks such as
A: peregrine falcons
B: pelicans
C: toucans
D: snakes","[{' A': -0.055737242, ' B': -2.921803, ' C': -7.8995705, ' D': -12.215129, ' E': -17.25581}]", A
A,"FACT: food is a source of energy for animals
Q: Food is a source of energy for what?
A: anteaters
B: sand
C: water
D: plastic","[{' A': -0.18878466, ' C': -2.3425932, ' B': -2.8289137, ' D': -4.0816298, ' E': -15.675074}]", A
A,"FACT: if a liquid disappears then that liquid probably evaporated
Q: If a liquid disappears then what probably happened to it?
A: gas transformation
B: solidifying
C: melting
D: cooling","[{' A': -2.3360508e-06, ' E': -13.267999, ' D': -14.724847, ' C': -15.936051, ' B': -17.416788}]", A
B,"FACT: a squid produces thrust by pushing water out of its body
Q: A squid can swim faster by using the what from its body thrusts?
A: pullinh
B: power and energy
C: growing
D: science","[{' A': -0.027226256, ' D': -3.8777356, ' B': -5.0965924, ' C': -10.202199, ' E': -11.931675}]", A
A,"FACT: lava is found above the ground
Q: The movement of lava might be compared to that of a
A: sloth
B: Cheetah
C: Sail fish
D: Spaceship","[{' A': -0.120929025, ' B': -2.17509, ' C': -8.279658, ' D': -9.879748, ' E': -14.675891}]", A
A,"FACT: claws are used to catch prey by some predators
Q: Which of the following would occur in nature?
A: an osprey catches a fish with claws
B: a fish catches a fish with its claws
C: a dog catches a fish with its claws
D: a worm catches a fish with its claws","[{' A': -6.827632e-08, ' B': -15.802947, ' C': -18.04094, ' D': -18.288979, ' E': -20.06218}]", A
A,"FACT: as the thickness of an object increases , the resistance to damage of that object will increase
Q: To protect yourself from blisters you may try
A: a bandaid
B: fur
C: a rainbow
D: a chicken","[{' A': -0.020014066, ' B': -4.0313053, ' D': -6.253015, ' C': -8.878901, ' E': -16.089449}]", A
C,"FACT: avoiding predators has a positive impact on prey 's ability to reproduce
Q: Animals are unable reproduce if they are dead or cannot find a mate, so it is in their best interest to avoid animals that want to
A: laugh
B: sing to them
C: murder them
D: kiss them","[{' A': -0.045899328, ' D': -3.164994, ' C': -6.109452, ' B': -8.307748, ' E': -8.6265955}]", A
D,"FACT: most canyons are formed by flowing rivers through erosion over long periods of time
Q: A canyon is created by a strong force such as
A: water dripping
B: thunder rusting
C: lightening striking
D: rapids crashing","[{' A': -2.3078366e-05, ' D': -10.710426, ' C': -14.213608, ' B': -16.43232, ' E': -18.903809}]", A
A,"FACT: if the amount of available food and water decreases in an environment then animals may leave that environment to find food and water
Q: A herd of deer may be forced to search for a new home if
A: resources in an area become too few to maintain the herd
B: water in an area becomes slightly briny
C: more babies are born in the spring
D: moose move into an area that deer are in","[{' A': -6.827632e-08, ' B': -16.97464, ' D': -17.647324, ' C': -18.929817, ' E': -21.008293}]", A
C,"FACT: when the needle of a compass lines up with Earth 's magnetic poles , the needle points north
Q: when the needle of a compass lines up with Earth 's magnetic poles , the needle is
A: pointing east
B: pointing west
C: pointing at arctic
D: pointing to space","[{' A': -0.88618475, ' B': -0.9023056, ' D': -1.7092743, ' C': -7.052276, ' E': -8.185378}]", A
A,"FACT: a star is made of gases
Q: the night sky shows very far away what
A: clumps of flaming gas
B: tidal waves washing over beaches
C: party balloons tied to houses
D: aircraft falling towards collision","[{' A': -3.076318e-07, ' C': -15.605415, ' D': -15.953514, ' B': -16.44719, ' E': -20.285751}]", A
A,"FACT: erosion causes a river to become deeper and wider
Q: Why might owning a house on an ocean be an issue after a few decades?
A: beachfront property shrinking
B: increased seagull populations
C: Prone to snowstorms
D: Food shortage","[{' A': -3.8577375e-05, ' D': -10.186653, ' B': -13.83963, ' E': -18.105377, ' C': -19.060791}]", A
C,"FACT: echo is when sound reflects off of a surface
Q: Bats hunt through echolocation because
A: bats can only hear echoes
B: echoes are a form of sound
C: their chirps are sent back after bouncing
D: they enjoy listening to echoes","[{' A': -0.0031402737, ' B': -6.263531, ' C': -6.7171903, ' D': -10.778767, ' E': -17.617504}]", A
A,"FACT: herbivores only eat plants
Q: An herbivore like a giraffe will only consume
A: green matter
B: sticks
C: algae
D: cheese","[{' A': -0.00015636964, ' C': -8.772785, ' D': -13.994427, ' B': -14.269404, ' E': -19.748493}]", A
A,"FACT: if two animals eat the same prey then those animals compete for that pey
Q: Two animals with similar diets living in the same environments leads to them
A: vying for the same prey
B: forming a strong friendship
C: moving to disparate environments
D: adopting different types of diets","[{' A': -0.00013896049, ' C': -8.914979, ' D': -12.332659, ' B': -15.061448, ' E': -19.029863}]", A
A,"FACT: pushing an object requires force
Q: A baby wants to move a ball, so it looks at the ball and it refuses to move. The baby takes its hand and touches the ball and
A: motion occurs
B: babies whine
C: movement stops
D: people cry","[{' A': -1.5094201e-05, ' D': -11.449111, ' C': -12.927207, ' B': -13.049636, ' E': -18.428778}]", A
A,"FACT: decomposition is when a decomposer breaks down dead organisms
Q: Flowers start die when
A: They are pulled from the ground
B: They are sung too
C: They are given water
D: They have lots of sunlight","[{' A': -3.762558e-05, ' C': -10.96064, ' D': -11.188993, ' B': -11.95999, ' E': -18.56381}]", A
A,"FACT: an plant requires food for survival
Q: Plants are like all other organisms, in that they need what to survive?
A: sustenance
B: shoes
C: games
D: internet","[{' A': -3.170517e-06, ' B': -13.046008, ' C': -14.373796, ' D': -14.49618, ' E': -18.964548}]", A
A,"FACT: glaciers melting has a negative impact on the glaicial environment
Q: Northern countries have extensive erosion due to
A: glacial liquification
B: cola mining
C: more frequent tornadoes
D: meteors","[{' A': -1.3306066e-05, ' D': -11.911459, ' C': -12.08779, ' B': -13.759459, ' E': -18.497465}]", A
A,"FACT: rubber is an thermal insulator
Q: Rubber will keep
A: heat from spreading
B: Balls from bouncing
C: Wheels from rolling
D: pucks from sliding.","[{' A': -5.460492e-07, ' B': -14.506896, ' C': -16.01194, ' D': -17.2136, ' E': -20.980156}]", A
D,"FACT: wind and rain cause erosion
Q: Rain and what cause erosion?
A: wind vanes
B: sunlight
C: concrete
D: drafts","[{' A': -5.3955304e-05, ' D': -9.928421, ' C': -12.779502, ' B': -12.987487, ' E': -15.920188}]", A
A,"FACT: a stove generates heat for cooking usually
Q: The thermal production of a stove is generically used for
A: warming food
B: heating homes
C: producing food
D: cooling pets","[{' A': -8.0580685e-06, ' C': -11.858276, ' B': -14.131035, ' D': -14.918091, ' E': -19.519539}]", A
A,"FACT: as the amount of food an animal eats increases , the weight of that animal will increase
Q: Just like with humans, if another organism consumes more calories than it burns off, it will inevitably
A: get fatter
B: run
C: fly
D: die","[{' A': -3.076318e-07, ' B': -15.498322, ' D': -16.304619, ' E': -16.447289, ' C': -17.042084}]", A
A,"FACT: usually craters on planets are formed by asteroids impacting that planet or moon 's surface
Q: A 40 foot wide hole is found in the dessert. It's shaped like a ball had hit it. What could have happened?
A: something from space entered the atmosphere
B: a lizard built the hole
C: the moon's gravity pulled sand out of the hole
D: a dust storm filled it in","[{' A': 0.0, ' B': -17.201956, ' E': -18.40371, ' D': -18.942253, ' C': -19.808676}]", A
C,"FACT: tearing means changing a whole into pieces
Q: Which is likeliest to be torn by human hands?
A: wood
B: steel
C: taffy
D: diamond","[{' A': -3.529076e-06, ' C': -13.060167, ' B': -13.505488, ' D': -17.951174, ' E': -19.489412}]", A
A,"FACT: a mirror reflects light
Q: Silver nitrate on hardened silicon will force light to
A: refract
B: scatter
C: become hot
D: dissipate","[{' A': -2.3360508e-06, ' B': -13.309442, ' E': -14.755357, ' D': -15.311822, ' C': -16.325891}]", A
A,"FACT: bacteria can cause people to become ill
Q: Bacteria can cause people to become what?
A: unwell
B: energetic
C: vibrant
D: healthy","[{' A': -1.8841804e-07, ' B': -15.153687, ' D': -17.839363, ' C': -17.898727, ' E': -19.055084}]", A
A,"FACT: natural disasters can cause animals to leave an environment
Q: Which of the following would be reason for animals to leave their environment?
A: Hurricane
B: Temperature
C: Predators
D: Illness","[{' A': -6.827632e-08, ' B': -16.66948, ' C': -17.613846, ' D': -18.942703, ' E': -20.96775}]", A
A,"FACT: the ability to access resources has a positive impact on an organism 's survival
Q: which of these would more likely survive?
A: a lost dog by the river, with small rodents
B: a cat left in the desert
C: a man drifting a raft at sea without supplies
D: none of these","[{' A': -0.035827048, ' B': -3.5890114, ' D': -5.040557, ' C': -6.815521, ' E': -14.522521}]", A
A,"FACT: An example of an instinctive behavior is a baby bird pecking at its shell to hatch
Q: An example of an instinctive behavior is a baby bird pecking at its shell to what?
A: emerge
B: hide
C: eat
D: remain","[{' A': -6.031526e-06, ' D': -12.024243, ' E': -17.235281, ' B': -17.34534, ' C': -18.201452}]", A
A,"FACT: biofuel releases carbon dioxide into the atmosphere
Q: An environmentalist heats their home by using a corn stove. The environmentalist knows that heating this way releases carbon dioxide back into the air, but is unworried about is as a result of
A: it promoting plant growth
B: corn is too dangerous
C: corn is actually evil
D: corn grows under the water","[{' A': -7.8540467e-07, ' D': -14.299377, ' B': -16.214516, ' C': -16.274979, ' E': -17.321648}]", A
A,"FACT: as force exerted on an object increases , distance travelled will increase
Q: As the wind is blowing on the back of a car with a strong gust, the car will
A: rush forward faster than before
B: wind is unable to affect car speed
C: move forward instead of sideways
D: maintain speed and direction","[{' A': -2.4152187e-05, ' C': -10.641641, ' D': -15.288644, ' B': -16.1521, ' E': -16.652245}]", A
A,"FACT: coal is a nonrenewable resource
Q: coal is a resource that
A: constructs with difficulty
B: makes everything sanitary
C: shines in light
D: cools the air","[{' A': -0.5686866, ' D': -0.8680947, ' C': -4.4455404, ' B': -6.0979834, ' E': -12.826681}]", A
A,"FACT: the Earth revolves around the sun
Q: The gravitational pull of the sun causes what phenomenon?
A: planetary revolution
B: creation of moons
C: creation of rings
D: planetary cooling","[{' A': -6.5092986e-06, ' D': -12.040975, ' C': -14.280004, ' B': -18.027243, ' E': -19.221434}]", A
A,"FACT: a predator eats other animals for food
Q: What eats other animals for food?
A: marlins
B: goats
C: rabbits
D: elephants","[{' A': -0.00023655016, ' B': -8.687034, ' D': -9.712135, ' C': -11.889655, ' E': -14.8534}]", A
A,"FACT: a revolution of the moon around the Earth takes 1 month
Q: a complete lunar cycle takes about
A: a month
B: a year
C: a week
D: a day","[{' A': 0.0, ' B': -18.014898, ' D': -18.68926, ' E': -19.84638, ' C': -20.23686}]", A
C,"FACT: paper is recyclable
Q: Paper suitable for recycling is often used to produce
A: aluminum cans
B: plastic bottles
C: cellulose nanofibers
D: glass bottles","[{' A': -0.36661854, ' C': -1.1811862, ' B': -11.634966, ' D': -12.816591, ' E': -18.41276}]", A
A,"FACT: most animals avoid bad odors
Q: A lot of animals would avoid
A: piles of discarded diapers
B: freshly off the grill steak
C: flowers that have just bloomed
D: pools of clear, clean water","[{' A': -4.277735e-07, ' B': -14.905754, ' C': -16.610458, ' D': -18.045105, ' E': -20.258095}]", A
A,"FACT: An example of protecting the environment is creating protected areas
Q: A person owns thousands of acres of land and would like to do something great for the environment, so he
A: limits human access
B: limits animal access
C: builds a mall
D: starts a riot","[{' A': -6.827632e-08, ' B': -16.475327, ' D': -17.917053, ' E': -19.092697, ' C': -19.126083}]", A
A,"FACT: detailed observation of celestial objects requires a telescope
Q: Using mirrors to focus collected light from heavenly bodies allows
A: detailed observation
B: foregone conclusions
C: radiation experiments
D: celestial music","[{' A': -6.827632e-08, ' D': -16.885223, ' B': -17.135628, ' C': -18.770172, ' E': -19.981422}]", A
A,"FACT: fossils are formed when layers of sediment cover the remains of organisms over time
Q: If enough dirt is able to accumulate over a carcass, then eventually that carcass may
A: be solidified in stone
B: be frozen in carbonate
C: be melted to a tree
D: become a source of water","[{' A': -6.6619094e-07, ' B': -14.20343, ' D': -17.060051, ' C': -18.605644, ' E': -19.066963}]", A
A,"FACT: cycles of day and night occur once per day
Q: During what period of the Earth cycle would you see someone having a picnic outside?
A: Day
B: Night
C: Extinction
D: Ice Age","[{' A': 0.0, ' B': -17.16909, ' D': -17.778748, ' C': -19.340727, ' E': -20.308846}]", A
A,"FACT: chemical splashing sometimes occurs during experiments
Q: careless handling of chemicals can lead to one of the following
A: Chemical splashing accidents
B: chemical composition making
C: chemical modifications accidents
D: chemical formation making","[{' A': -6.827632e-08, ' D': -16.386154, ' B': -17.121979, ' C': -17.431465, ' E': -19.709312}]", A
A,"FACT: Earth 's surface is made of rock
Q: A wet globe that is enormous in mass is likely to have a stone
A: layer
B: sun
C: brain
D: labyrinth","[{' A': 0.0, ' D': -17.439749, ' B': -18.468132, ' E': -19.32962, ' C': -20.522003}]", A
A,"FACT: landfills have a negative impact on the environment
Q: What goes to a place that has a negative impact on the environment?
A: garbage trucks
B: trains
C: mail trucks
D: motorcycles","[{' A': -1.5006569e-06, ' D': -13.745905, ' C': -15.242769, ' B': -15.246308, ' E': -19.068201}]", A
A,"FACT: An example of collecting data is measuring
Q: A crowd-source worker wants to track when a certain task drops. They would
A: use a notebook
B: randomly play tracks
C: buy expensive sneakers
D: run for miles","[{' A': -1.8601542e-06, ' D': -13.6953745, ' B': -14.289231, ' C': -15.792353, ' E': -17.998466}]", A
B,"FACT: aluminum is a nonrenewable resource
Q: A woman wants to figure out what renewable resources she can use in order to be more environmentally friendly and sufficient. She decides to use all of these resources that are renewable, with the exception of the one nonrenewable, which is
A: sunlight
B: aluminium
C: wood
D: water","[{' A': -0.00012393831, ' B': -9.242364, ' C': -10.524957, ' D': -14.871736, ' E': -19.101587}]", A
A,"FACT: eagles eat rabbits
Q: Large eared, small mammal preferred by bald eagles as prey
A: hare
B: dog
C: hawk
D: bear","[{' A': -1.8841804e-07, ' B': -15.236504, ' E': -17.31446, ' D': -17.77436, ' C': -19.66446}]", A
A,"FACT: brick is an electrical insulator
Q: Kiln fired clay ingots can insulate from
A: ionic discharge
B: falling meteors
C: snowmen
D: underground rivers","[{' A': -9.997455e-05, ' C': -9.440849, ' D': -11.41722, ' B': -11.549133, ' E': -17.924477}]", A
A,"FACT: reproduction occurs during adulthood
Q: A girl is turning sixteen and is experiencing changes to her breasts and other areas as she matures. These changes as she enters adulthood signify
A: procreative adjustments
B: cohesive ability
C: coherent reduction
D: reductive properties","[{' A': 0.0, ' E': -16.697561, ' B': -17.051153, ' D': -17.972494, ' C': -18.210165}]", A
A,"FACT: contact between rocks over long periods of time causes rocks to smooth
Q: If you are at a pond throwing rocks, what picnic leisure item should a rock look most like for skipping?
A: Frisbee
B: Soccer Ball
C: Football
D: Stick","[{' A': -0.0031637722, ' B': -6.490751, ' C': -6.770307, ' D': -7.6523104, ' E': -10.861707}]", A
A,"FACT: friction occurs when two object 's surfaces move against each other
Q: What is an example of friction occurring?
A: there is more resistance driving on gravel than on concrete
B: a person thinks a thought
C: an apple falls to the ground from a tree
D: a spring bounces back and forth","[{' A': -0.0055837478, ' D': -5.208289, ' C': -9.663992, ' B': -10.304754, ' E': -16.151815}]", A
A,"FACT: kilometers km are a unit used for measuring distance generally used for values between 1 and 50000000
Q: If John were going to the store, how would he measure his trip?
A: kilometer
B: centimeter
C: decameter
D: meter","[{' A': -2.4152187e-05, ' D': -10.6357355, ' B': -15.62581, ' C': -17.820457, ' E': -17.844477}]", A
A,"FACT: riding a bike does not cause pollution
Q: Which of these is less likely to cause pollution
A: mountain bike
B: motor bike
C: dirt bike
D: chopper","[{' A': -0.0011382144, ' B': -7.2672963, ' D': -7.7313013, ' C': -14.428413, ' E': -16.306816}]", A
A,"FACT: as the supply of food in an environment decreases , the population of animals in that environment will decrease
Q: The more often wildfires take place on a space of land, the more often we will see
A: animal groups in decline
B: animal populations growing larger
C: more birds moving in
D: larger deer starting families","[{' A': -6.827632e-08, ' B': -16.176987, ' D': -17.491295, ' C': -18.79158, ' E': -19.296425}]", A
D,"FACT: if an organism dies then the population of that organism will decrease
Q: When the population of an organism decreases to the point that it is considered very likely it will soon reach zero, the organism is considered
A: Extinct
B: Near-threatened
C: Vulnerable
D: Endangered","[{' A': -6.827632e-08, ' E': -16.071129, ' D': -18.272057, ' B': -18.70057, ' C': -19.03154}]", A
A,"FACT: harming an animal species causes that animal 's population to decrease
Q: Hunting any kind of animal will eventually cause that species population numbers to
A: go down
B: phone number
C: atomic number
D: egg shell number","[{' A': 0.0, ' D': -19.26274, ' B': -19.291176, ' C': -19.856009, ' E': -20.182106}]", A
A,"FACT: recyclable means a material can be recycled
Q: A green container with white arrows in a circle indicate it's a receptacle for
A: trash that can be used for a new purpose
B: excess and unused portions of soylent green
C: radioactive nuclear waste materials
D: hazardous biological materials and waste","[{' A': -0.0028901924, ' D': -6.2653947, ' C': -6.9615536, ' B': -10.575018, ' E': -11.33721}]", A
A,"FACT: young amphibians breathe through gills
Q: What is most like a fish?
A: offspring of frogs
B: a desk
C: a diva
D: a solar system","[{' A': -0.0019774465, ' C': -6.4539957, ' D': -8.4896555, ' B': -8.539453, ' E': -15.9509735}]", A
A,"FACT: smell is used for finding food by some animals
Q: Some animals are aided in finding food sources by
A: aroma
B: neon signs
C: constellations
D: mating calls","[{' A': -6.827632e-08, ' D': -16.810555, ' B': -17.363693, ' C': -18.449173, ' E': -19.70839}]", A
A,"FACT: an animal requires shelter
Q: If a living animal is going to be in an ideal situation, at a minimum it will have
A: a residence
B: a beating
C: a sled
D: a liver transplant","[{' A': 0.0, ' B': -17.660795, ' D': -18.023216, ' C': -18.10147, ' E': -19.07634}]", A
A,"FACT: cold temperatures cause animals to shiver
Q: Where would animals shiver the most?
A: Arctic Circle
B: Sumatra
C: Java
D: tropical rainforest","[{' A': -6.827632e-08, ' B': -16.686104, ' D': -17.020615, ' C': -17.864243, ' E': -18.986862}]", A
A,"FACT: carbon dioxide concentrations in the air have increased over the last decade dramatically
Q: Climate change has sped up dramatically because
A: CO2 production has accelerated
B: a rapid decline the production of carbon dioxide
C: oxygen levels have spiked
D: Fe has been present in an overabundance","[{' A': 0.0, ' D': -17.358398, ' B': -17.57705, ' C': -17.746588, ' E': -20.990845}]", A
A,"FACT: as the amount of food an animal eats increases , the weight of that animal will increase
Q: As the amount of food an animal eats increases what else will increase?
A: heaviness
B: drought
C: starvation
D: sunlight","[{' A': -0.0002372673, ' C': -8.506561, ' B': -10.565202, ' D': -11.630394, ' E': -14.571991}]", A
A,"FACT: a new season occurs once per three months
Q: Four times a year you will see a different
A: climate
B: person
C: moon
D: star","[{' A': -0.10745543, ' C': -2.2940626, ' D': -6.8945413, ' B': -11.160287, ' E': -16.5095}]", A
A,"FACT: bats can echolocate
Q: Bats use the organs on the side of their heads to
A: receive short radio pulses
B: hold up their sunglasses
C: create lift for flight
D: attract a potential mate","[{' A': -0.0007671188, ' C': -7.224186, ' D': -10.193661, ' B': -14.222211, ' E': -17.062962}]", A
A,"FACT: an animal requires nutrients to grow and heal
Q: What requires nutrients to grow and heal?
A: birds
B: computers
C: dirt
D: metals","[{' A': -2.2126573e-05, ' C': -11.089789, ' B': -12.201735, ' D': -13.15753, ' E': -17.063513}]", A
