gold_hard,input,llm_soft,llm_hard
True,"On June 2017, the following claim was made: Heath Ledger won an award posthumously.
Q: Was this claim true or false?","[{'True': -9.675685e-05, 'False': -9.243093, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Anthony Scaramucci is in politics.
Q: Was this claim true or false?","[{'True': -0.0007133182, 'False': -7.245853, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Jon Hamm received 16 Primetime Emmy Award nominations.
Q: Was this claim true or false?","[{'True': -0.0008634009, 'False': -7.0549784, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The Blue Dog Coalition was formed in the United States.
Q: Was this claim true or false?","[{'True': -1.0204763e-05, 'False': -11.487154, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The Burj Khalifa contains 8 escalators.
Q: Was this claim true or false?","[{'True': -0.32125273, 'False': -1.2918568, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Henry IV of France succeeded Henry III of France.
Q: Was this claim true or false?","[{'True': -5.1215375e-05, 'False': -9.879163, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Touch My Body, from Carey's eleventh studio album, was released in 2008.
Q: Was this claim true or false?","[{'True': -0.014361103, 'False': -4.250399, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Pocahontas was the female child of Powhatan.
Q: Was this claim true or false?","[{'True': -8.447461e-05, 'False': -9.379204, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The Challenge XXX: Dirty 30 is an event in The Challenge.
Q: Was this claim true or false?","[{'True': -0.240254, 'False': -1.5437818, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Dan Trachtenberg makes films.
Q: Was this claim true or false?","[{'True': -3.5001114e-05, 'False': -10.2594795, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Atlanta metropolitan area is located in north Georgia.
Q: Was this claim true or false?","[{'True': -0.0003222875, 'False': -8.040055, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The Maltese language is a co-official language of Malta, alongside English.
Q: Was this claim true or false?","[{'True': -1.9028084e-05, 'False': -10.864963, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Mom (TV series) has gotten more than one nomination.
Q: Was this claim true or false?","[{'True': -0.0118326135, 'False': -4.4428015, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Yin and yang show a balance.
Q: Was this claim true or false?","[{'True': -9.425254e-05, 'False': -9.2698, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: The Dodo has been depicted with a grey and red head.
Q: Was this claim true or false?","[{'True': -0.09120648, 'False': -2.439885, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Dan Brown was born June 22, 1964.
Q: Was this claim true or false?","[{'True': -0.00027113006, 'False': -8.213123, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Doxycycline may cause diarrhea.
Q: Was this claim true or false?","[{'True': -0.000657308, 'False': -7.3277135, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The character Poe Dameron was portrayed by Oscar Isaac.
Q: Was this claim true or false?","[{'True': -4.144026e-05, 'False': -10.090838, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Maggie Q starred in a TV series.
Q: Was this claim true or false?","[{'True': -4.0126153e-05, 'False': -10.122712, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Dark matter is different from baryonic matter.
Q: Was this claim true or false?","[{'True': -5.8010275e-05, 'False': -9.754314, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: MS-13 is cruel for its tactics.
Q: Was this claim true or false?","[{'True': -8.065993e-05, 'False': -9.425229, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Tangled is a 3D film that was released in 2010.
Q: Was this claim true or false?","[{'True': -3.4762696e-05, 'False': -10.266834, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Anthony Scaramucci is an author and a political figure.
Q: Was this claim true or false?","[{'True': -3.7505437e-05, 'False': -10.190131, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Zoe Saldana was born in May of 1978.
Q: Was this claim true or false?","[{'True': -0.2688616, 'False': -1.4449786, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Wolfgang Amadeus Mozart was married to a woman named Constanze, who survived him.
Q: Was this claim true or false?","[{'True': -1.9621319e-05, 'False': -10.833744, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: DodgeBall: A True Underdog Story was written and directed by Rawson Marshall in 2002.
Q: Was this claim true or false?","[{'True': -0.00076437515, 'False': -7.176812, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Balibo (film) involves an Australian journalist.
Q: Was this claim true or false?","[{'True': -5.860725e-05, 'False': -9.743901, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Theresa May was elected as MP for Maidenhead.
Q: Was this claim true or false?","[{'True': -9.9022756e-05, 'False': -9.219741, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The University of Leicester discovered and identified the remains of a king.
Q: Was this claim true or false?","[{'True': -0.0013833805, 'False': -6.583872, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: The Airbus A380 made its first flight on June 27, 2005.
Q: Was this claim true or false?","[{'True': -9.520714e-05, 'False': -9.2588005, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Mikhail Prokhorov used to be the President of Onexim Group.
Q: Was this claim true or false?","[{'True': -0.00086685986, 'False': -7.0510144, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Brian De Palma is a writer.
Q: Was this claim true or false?","[{'True': -0.33130273, 'False': -1.2658045, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Aubrey Anderson-Emmons was not born in 2007.
Q: Was this claim true or false?","[{'True': -0.019399773, 'False': -3.9521773, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Coeliac disease may result in increased risk of cancer.
Q: Was this claim true or false?","[{'True': -0.22366333, 'False': -1.6073608, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The 66th Primetime Emmy Awards was hosted by an American comedian born in 1973.
Q: Was this claim true or false?","[{'True': -0.26084888, 'False': -1.4714048, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Two and a Half Men featured Angus T. Jones.
Q: Was this claim true or false?","[{'True': -4.5135734e-05, 'False': -10.003615, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Two and a Half Men starred a person.
Q: Was this claim true or false?","[{'True': -0.0061329347, 'False': -5.0971437, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Eurotas (river) is in Europe.
Q: Was this claim true or false?","[{'True': -0.002045294, 'False': -6.19323, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Actor Jerome Flynn has no middle name.
Q: Was this claim true or false?","[{'True': -0.05386432, 'False': -2.948098, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Saw II was released on Blu-ray.
Q: Was this claim true or false?","[{'True': -0.0017090283, 'False': -6.37268, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The Punisher is American.
Q: Was this claim true or false?","[{'True': -2.6893982e-05, 'False': -10.521809, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: The Invisible Man was based on a play.
Q: Was this claim true or false?","[{'True': -0.105933085, 'False': -2.297446, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Sabbir Khan directed a film featuring an Indian actress.
Q: Was this claim true or false?","[{'True': -0.00116071, 'False': -6.759217, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Hinduism contains a philosophical range.
Q: Was this claim true or false?","[{'True': -3.3809963e-05, 'False': -10.292201, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The Chaperone (film) is a creative work.
Q: Was this claim true or false?","[{'True': -8.852958e-05, 'False': -9.332433, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Battle of the Bastards aired in North America.
Q: Was this claim true or false?","[{'True': -0.00038614578, 'False': -7.859555, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Sejong the Great was born in May of 1399.
Q: Was this claim true or false?","[{'True': -0.017835323, 'False': -4.0354743, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: A near-Earth object is not a dead body.
Q: Was this claim true or false?","[{'True': -0.00027399295, 'False': -8.202384, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Firefox is a desktop browser.
Q: Was this claim true or false?","[{'True': -5.216904e-05, 'False': -9.861219, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: LinkedIn has been available in the Turkish language since July 2015.
Q: Was this claim true or false?","[{'True': -0.00021276381, 'False': -8.455488, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Richard Dawson was on American television.
Q: Was this claim true or false?","[{'True': -0.00010760485, 'False': -9.136955, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Manchester by the Sea is distributed globally.
Q: Was this claim true or false?","[{'True': -0.0010048547, 'False': -6.9034095, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Kareem Abdul-Jabbar plays basketball.
Q: Was this claim true or false?","[{'True': -0.0001935684, 'False': -8.550234, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: One True Thing is a show that has a dramatic premise.
Q: Was this claim true or false?","[{'True': -0.03384511, 'False': -3.402833, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Florida State University was designated as the only ""preeminent"" state university by the governor and state legislature.
Q: Was this claim true or false?","[{'True': -0.017155848, 'False': -4.0739794, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Yves Saint Laurent is a fashion brand.
Q: Was this claim true or false?","[{'True': -2.6538237e-05, 'False': -10.534222, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Land plants are multicellular organisms.
Q: Was this claim true or false?","[{'True': -4.5494293e-05, 'False': -9.997169, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The basis for The Beguiled is a novel with a setting in the American South.
Q: Was this claim true or false?","[{'True': -0.014069757, 'False': -4.270753, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Sean Gunn is best known for his role as Kirk Gleason on Gilmore Girls.
Q: Was this claim true or false?","[{'True': -0.0062304544, 'False': -5.081418, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The Maze Runner is a motion picture.
Q: Was this claim true or false?","[{'True': -8.8410365e-05, 'False': -9.333714, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Research is used to test the validity of instruments.
Q: Was this claim true or false?","[{'True': -2.9636725e-05, 'False': -10.426848, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Ned Stark is the honorable lord of Winterfell in the book A Game of Thrones.
Q: Was this claim true or false?","[{'True': -0.00020990093, 'False': -8.469211, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: A near-Earth object is a small Solar System body.
Q: Was this claim true or false?","[{'True': -5.264588e-05, 'False': -9.851095, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Dissociative identity disorder may be caused by severe stress.
Q: Was this claim true or false?","[{'True': -0.037578788, 'False': -3.300045, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Jamie Lee Curtis' father is Tony Curtis.
Q: Was this claim true or false?","[{'True': -2.4986643e-05, 'False': -10.597146, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: The Last Song (film) ended filming on June 14th, 2008.
Q: Was this claim true or false?","[{'True': -0.007832283, 'False': -4.853413, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: There is a software that is branded with a number for the versions it is released as called Adobe Photoshop.
Q: Was this claim true or false?","[{'True': -5.312365e-05, 'False': -9.841865, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Granite is a solid.
Q: Was this claim true or false?","[{'True': -2.7133337e-05, 'False': -10.513828, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The American Civil War took place in North America.
Q: Was this claim true or false?","[{'True': -1.1991961e-05, 'False': -11.326038, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Bala has received recognition for his work in film.
Q: Was this claim true or false?","[{'True': -0.039247554, 'False': -3.257425, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: An Oscar for Best Actor was won by One Flew Over the Cuckoo's Nest.
Q: Was this claim true or false?","[{'True': -0.009750201, 'False': -4.6353374, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Bank of America has online and computer banking platforms.
Q: Was this claim true or false?","[{'True': -2.1529595e-05, 'False': -10.744749, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Little Dorrit is a short story by Charles Dickens.
Q: Was this claim true or false?","[{'True': -8.6025255e-05, 'False': -9.360407, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Samsung entered the construction and shipbuilding industries in the mid-1950s.
Q: Was this claim true or false?","[{'True': -0.00035692935, 'False': -7.9382005, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: No Strings Attached was released on January 11.
Q: Was this claim true or false?","[{'True': -0.025205357, 'False': -3.6932733, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Fringe debuted in 2011.
Q: Was this claim true or false?","[{'True': -0.00028269706, 'False': -8.171112, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Theresa May was a councillor.
Q: Was this claim true or false?","[{'True': -0.11592566, 'False': -2.2122085, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The Indian National Congress was founded in 1885, during the British Raj.
Q: Was this claim true or false?","[{'True': -5.0140625e-05, 'False': -9.899578, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Jason Bourne is a film.
Q: Was this claim true or false?","[{'True': -3.2140102e-05, 'False': -10.344575, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Zoey Deutch portrayed Stephanie Fleming in Why Him?
Q: Was this claim true or false?","[{'True': -0.0003172779, 'False': -8.055698, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: The SpongeBob SquarePants Movie was directed by Stephen Hillenburg in 2011.
Q: Was this claim true or false?","[{'True': -2.6419024e-05, 'False': -10.540866, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Brick Mansions starred Belle.
Q: Was this claim true or false?","[{'True': -0.67215115, 'False': -0.71459347, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Manchester United F.C. was one of the world's highest-earning football clubs for a season.
Q: Was this claim true or false?","[{'True': -0.00010176362, 'False': -9.192088, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Large parts of North America was periodically covered by Cordilleran Ice Sheet.
Q: Was this claim true or false?","[{'True': -0.0007217867, 'False': -7.2341433, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Henry III of France was succeeded by Henry IV, founder of the House of Bourbon.
Q: Was this claim true or false?","[{'True': -2.28437e-05, 'False': -10.683594, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Jack Lowden acts.
Q: Was this claim true or false?","[{'True': -0.0001351458, 'False': -8.909078, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Benjamin Franklin was a person.
Q: Was this claim true or false?","[{'True': -1.402038e-05, 'False': -11.170729, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Recognition has been given to Bala for his work.
Q: Was this claim true or false?","[{'True': -0.26220074, 'False': -1.466882, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Mercedes-Benz is a vehicle manufacturer.
Q: Was this claim true or false?","[{'True': -2.9399247e-05, 'False': -10.433509, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Proponents of globalism tend to advocate for changing economic policy.
Q: Was this claim true or false?","[{'True': -5.991855e-05, 'False': -9.721029, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Younger is not a television series.
Q: Was this claim true or false?","[{'True': -0.00060989487, 'False': -7.4023886, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Gotham premiered on Fox.
Q: Was this claim true or false?","[{'True': -0.00035359056, 'False': -7.947443, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Andrew Carnegie has a 1889 article proclaiming ``The Gospel of Wealth''.
Q: Was this claim true or false?","[{'True': -0.0009186434, 'False': -6.9929986, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The Tenth Doctor appears in Journey's End.
Q: Was this claim true or false?","[{'True': -0.0011712145, 'False': -6.7502856, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Mike Friedrich was only born on May 27, 1949.
Q: Was this claim true or false?","[{'True': -0.08278199, 'False': -2.5326493, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Super Bowl XLV was played on February 6, 2011.
Q: Was this claim true or false?","[{'True': -0.0001191709, 'False': -9.034856, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Story of My Life wasn't recorded by One Direction.
Q: Was this claim true or false?","[{'True': -0.2110266, 'False': -1.6594291, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: SpongeBob SquarePants is media that's been franchised.
Q: Was this claim true or false?","[{'True': -7.1062755e-06, 'False': -11.843024, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: John DiMaggio has acted in voice-over roles.
Q: Was this claim true or false?","[{'True': -2.0815281e-05, 'False': -10.777661, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Sebastian Vettel was a racecar driver in Formula One.
Q: Was this claim true or false?","[{'True': -1.9382902e-05, 'False': -10.849361, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Cable television and the internet are two mediums that Fred Seibert produces for.
Q: Was this claim true or false?","[{'True': -0.00012751458, 'False': -8.967084, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The House of the Spirits is about the life of a young lady during the military dictatorship in Chile.
Q: Was this claim true or false?","[{'True': -4.8353428e-05, 'False': -9.935953, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Bonaire was part of the Netherlands Antilles until the country's dissolution.
Q: Was this claim true or false?","[{'True': -2.6419024e-05, 'False': -10.539913, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Ed and Lorraine Warren were married.
Q: Was this claim true or false?","[{'True': -0.00022504793, 'False': -8.399394, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Deepika Padukone has been the object of both favorable and unfavorable critical reviews.
Q: Was this claim true or false?","[{'True': -5.4314798e-05, 'False': -9.820497, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Younger premiered on March 31, 2015.
Q: Was this claim true or false?","[{'True': -0.00012989782, 'False': -8.948631, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: January 14th, 2004 is the date when Uta Hagan died.
Q: Was this claim true or false?","[{'True': -0.090924904, 'False': -2.4428382, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Benjamin Franklin was an author.
Q: Was this claim true or false?","[{'True': -1.6521892e-05, 'False': -11.00641, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Sands Hotel and Casino started in 1952 as a casino with 200 rooms.
Q: Was this claim true or false?","[{'True': -0.0033169745, 'False': -5.7103624, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: House of Balloons is by The Weeknd.
Q: Was this claim true or false?","[{'True': -0.0005249685, 'False': -7.5523057, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Maria Theresa was Emperor Charles VI's daughter.
Q: Was this claim true or false?","[{'True': -0.00010581859, 'False': -9.153106, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Malta lacks an archdiocese.
Q: Was this claim true or false?","[{'True': -0.04041016, 'False': -3.22881, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Team Fortress 2 development was led by Robin Walker.
Q: Was this claim true or false?","[{'True': -0.00053957955, 'False': -7.5249457, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Balibo (film) starts in the year 1975.
Q: Was this claim true or false?","[{'True': -0.0013211282, 'False': -6.629899, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Syria provided political support to Hezbollah.
Q: Was this claim true or false?","[{'True': -0.00022600066, 'False': -8.394909, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Edward Cullen is in fiction.
Q: Was this claim true or false?","[{'True': -0.000117858675, 'False': -9.045535, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The Latvian Soviet Socialist Republic is known by at least one other name.
Q: Was this claim true or false?","[{'True': -0.20671383, 'False': -1.6779968, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: For two hundred and nineteen years, The Times, a UK daily newspaper, printed in broadsheet format.
Q: Was this claim true or false?","[{'True': -0.0003392808, 'False': -7.988796, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Edouard Seguin worked in the United States and he was intelligent.
Q: Was this claim true or false?","[{'True': -0.09161833, 'False': -2.435582, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Zac Efron's middle names are David and Alexander.
Q: Was this claim true or false?","[{'True': -0.010252843, 'False': -4.585318, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Jamie Lee Curtis starred in John Carpenter's Halloween as teenager Laurie Strode.
Q: Was this claim true or false?","[{'True': -2.5941252e-05, 'False': -10.557895, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: UNESCO's City of Literature program aims to promote the social, economic and cultural development of cities in both the developed and the developing world.
Q: Was this claim true or false?","[{'True': -2.7967804e-05, 'False': -10.484082, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Gory Guerrero was a wrestler.
Q: Was this claim true or false?","[{'True': -1.676031e-05, 'False': -10.99344, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Musala is a high peak in the Balkan Peninsula.
Q: Was this claim true or false?","[{'True': -0.00022349542, 'False': -8.406336, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: MSG is used in food.
Q: Was this claim true or false?","[{'True': -2.9636725e-05, 'False': -10.423438, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Oscar Isaac acted.
Q: Was this claim true or false?","[{'True': -3.0707724e-05, 'False': -10.391144, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Dark matter is a type of matter.
Q: Was this claim true or false?","[{'True': -0.0047607087, 'False': -5.349731, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Mom (TV series) has received multiple awards.
Q: Was this claim true or false?","[{'True': -0.0071650944, 'False': -4.942109, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Serotonin causes neuromodulation.
Q: Was this claim true or false?","[{'True': -0.0071918084, 'False': -4.938405, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
False,"On June 2017, the following claim was made: Jimi Hendrix was not trained for air assault operations.
Q: Was this claim true or false?","[{'True': -0.045271803, 'False': -3.1176212, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Prince Charles and Lady Diana were married in July 1981.
Q: Was this claim true or false?","[{'True': -0.00018057182, 'False': -8.619298, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: In the highest-grossing Superman film of all time, Henry Cavill played the superhero.
Q: Was this claim true or false?","[{'True': -8.232979e-05, 'False': -9.403784, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: Chris Bosh (basketball player) played with the basketball team in Miami.
Q: Was this claim true or false?","[{'True': -0.00028484376, 'False': -8.163432, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
True,"On June 2017, the following claim was made: The Ellen Show stars Ellen DeGeneres.
Q: Was this claim true or false?","[{'True': -8.0580685e-06, 'False': -11.724206, '!': -87.33654, '""': -87.33654, '#': -87.33654}]",True
